Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Cat and Mouse,2003,"18, 28, 35, 10749",Zhan Zhao is a court officer who learns of a plot to assassinate Judge Bao. While on holiday he meets a young man named Bai who turns out to be a woman. Zhan Zhao tries to recruit Bai to help him stop the assassination of Judge Bao.,cn,https://image.tmdb.org/t/p/w500/gPASLcq4jCEHLWnN8fy6E9eulAH.jpg,5,Gordon Chan,"Media Asia Films, Basic Pictures"
Lost Things,2004,"53, 27","Four teenagers; Gary (Leon Ford), Brad (Chalie Garber), Emily (Lenka Kripac) and Tracey (Alex Vaughan) travel to a desert paradisiacal beach and spend the weekend together. When they arrive, they meet the older Zippo (Steve Le Marquand), and experience a sense of Déjà vu with weird events, feeling that they had previously been in that place. That Saturday, they start to realize that they are actually trapped in a nightmare.",en,https://image.tmdb.org/t/p/w500/mh6MX0AFXexw4w0ADh2i9fkbFFR.jpg,4.7,Martin Murphy,"Agenda Film Productions, ISM Films"
The Bouncer,2003,"18, 28, 53","Based on a true story the film tells the story of Svend who fights to save his elderly parents' marriage even though it has made his life almost unbearable. When he meets Lizzie he discovers how big a part of his family's hatred and jealousy he himself is. The only thing left is the ultimate break off, or the ultimate forgiveness.",da,https://image.tmdb.org/t/p/w500/mawEeFhhHrJvxQPvKu71bHrN6xT.jpg,4.5,Jesper W. Nielsen,Angel Productions
Mensch Mutter,2003,"10770, 10751",,de,https://image.tmdb.org/t/p/w500/umbFUuN1ywvR2EBG7AGp5I3RAR9.jpg,6.2,Florian Gärtner,ARD
My Winter Journey,2003,18,"“My best friend, Anna, asked me if I would mind taking her fifteen-year-old son Itvan to Berlin with me. I accepted immediately.” An elegant, refined man in his forties sets off with Itvan on a long, enjoyable journey, his Winter Journey.  They cross snowbound Germany by car. As the man drives the boy through cities and countryside, Itvan discovers the past and the vast job of reunification now underway.  Poetry and culture are also part of the journey, which is accompanied by classical German music. When their paths cross with the man's former lovers or the journey provides unexpected encounters, Itvan also gets to know more about the man's own life.  When they finally arrive in Berlin, their ways must part. Itvan watches the man leave, taking the melancholy of his existence with him. However their journey together has created an unbreakable tie between the two men. Itvan will never be the same again.",fr,https://image.tmdb.org/t/p/w500/aNLE6X6x1OP0GUg80hvrdllavuA.jpg,6.6,Vincent Dieutre,
Nasty Brats,2003,"35, 10751","Eleven-year-old George is the new kid in the Apple Orchard housing complex. He and the other kids are terrorized by JB, the tyrannical superintendent. George starts out as an outsider, until he discovers he has a talent for leadership. Eventually, the other kids follow George in dreaming up a challenge to JB's abuse. Then, surprising events bring in the police, but the cops mess up. That's when George's gang of little rascals save the day!",da,https://image.tmdb.org/t/p/w500/22PqWUzmwi62XmUFKYN2Ef4tFTs.jpg,6,Giacomo Campeotto,Crone Film Produktion A/S
Enakku 20 Unakku 18,2003,"35, 18, 10749","Sridhar and Preeti begin to like each other, but part ways without confessing their feelings. Over the years, they search for each other in vain while fate keeps working its own magic.  The film was also simultaneously shot and released in Telugu with a slightly different cast as Nee Manasu Naaku Telusu.",ta,https://image.tmdb.org/t/p/w500/hmvwlPu5yeHXya6J9WqZiCijYzn.jpg,5.8,Jyothi Krishna,Sri Surya Movies
Ojos que no ven,2003,"28, 12, 18","Through out six different and yet parallel stories that take place during the corrupted goverment during the 90s in Peru, Lombardi tells the moral decomposition that ran through all classes and generations of the peruvian society.",es,https://image.tmdb.org/t/p/w500/aWaQHTqopjVpzoFQzfoPwKtWuEW.jpg,6.8,Francisco J. Lombardi,"IJV Producciones, Incacine"
Okkadu,2003,"28, 18, 10749","Ajay is in Kurnool for a Kabaddi match when he happens to save Swapna from a brutal factionist, Obul Reddy. The latter pursues them but Ajay refuses to back down from a confrontation with him.",te,https://image.tmdb.org/t/p/w500/opfYNxx2B2a6weQojUpH47SlzcE.jpg,7.167,Gunasekhar,Sumanth Art Productions
Ömerçip,2003,35,"This is the millennium version of the old black and white movies produced by Erler film.. The stories of those movies were like fairy tales to its audiences. Years passed and now we are to witness the the funny story of the rich girl Melek, her boy friend Adnan, the cab driver, their bright son Omer, the sweet Hulusi Bey, Necdet the chef, Kayhan the butler, Suzan the trouble making nanny, Coskun the rapist, Nuri the psychopath, and Onder the thief of hearts!",tr,https://image.tmdb.org/t/p/w500/y9si14kEWWuO74PVX2e1kDM3fww.jpg,2.5,Zeki Alasya,
Now or Never,2003,"35, 18, 10749",2001. Soon-to-be-graduate David gets involved in the anti-globalization movement after falling for activist Viola in the months preceding the fateful events of the G8 summit in Genoa.,it,https://image.tmdb.org/t/p/w500/gIiaessOGWwtKKLzWrjQq3XBQ9t.jpg,5.5,Lucio Pellegrini,"Fandango, RAI Cinema"
Parasuram,2003,"28, 18","An underground terror group led by a mysterious proxy Akash recruits unemployed youth and turns them into suicide bombers. Asst. Commisioner of Police Parashuram decides to take the case (and the film) into his own hands in a fit of patriotic fervour. In a subsequent fit of wisdom, he hides a key witness at the home of his flaky fiancee, thereby endangering both and his anti-terror mission in general",ta,https://image.tmdb.org/t/p/w500/h45mpnKMZGiqYWzbsf9UY2OnVMk.jpg,6,Arjun Sarja,
Parwana,2003,,A con-man/thief robs a suitcase containing explosives belonging to terrorists.,hi,https://image.tmdb.org/t/p/w500/c6yVNPRxqe1tkW477zRXv5ykeP3.jpg,6.7,Deepak Bahry,
