Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Cat City,1986,"16, 12, 35","In the year 80 AMM (After Mickey Mouse) on planet X the crime-syndicated Cats try to erase the Mouse-population once and for all. A scientist of the mice, prof. Fushimishi seems to have found the weapon against the threat - so Intermouse calls its best (albeit retired) agent, Nick Grabowsky, to get the plans. As a distraction for the Cats, they also send a second agent - Seargent Lazy Dick - for the mission.",hu,https://image.tmdb.org/t/p/w500/9xevvybeJfJRXPciYprDlkMVVFR.jpg,7.6,Béla Ternovszky,"Infafilm, Pannónia Filmstúdió"
Majstor i Šampita,1986,35,"A young reporter girl nicknamed Cream Pie writes an article on money-making in small businesses. She meets a married shoemaker who falls for her and steals his wife's money for their love nest, but Cream Pie discovers it by accident and takes it to the newspapers' office. Shoemaker's wife interferes into this whole confusion and the whole fuss resolves at a hospital.",sh,https://image.tmdb.org/t/p/w500/k7eVZBMbt6Vr6wwiehzJBkP50DU.jpg,5,Svetislav Prelić,Gama
Golden Apple,1986,18,"In the first year of freedom after WW2, a poor family from rocky Herzegovina moves to fertile province of Vojvodina hoping for a better life. However, there they face different type of troubles following the Tito's break-up with Stalin in 1948. Destinies of individual members of this family are about to have a tragic epilogue.",sh,https://image.tmdb.org/t/p/w500/9fhJk3C4qcW9IREftMneoOzG6Uo.jpg,5.1,Nikola Stojanović,"Forum Sarajevo, Cenpro Television"
Spies,1986,,,en,N/A,0,Ron Jeremy,
Amber Pays the Rent,1986,,It’s so nice to have a man around the house…especially when there are bills to pay. Join fascinating Toy (Amber Lynn) and her wild roommates for the most delicious debt paying session ever!,en,https://image.tmdb.org/t/p/w500/sb30joHlcMUhRjodBjRkrtPNOtb.jpg,0,Sharon Mitchell,Video Team
Anal Intruder,1986,,"A masked bandit has his way with his victims. However, the women seem to like him even as the police continue to search for him.",en,https://image.tmdb.org/t/p/w500/9YpkVDJX1LllWXZAmORtS09BZGn.jpg,0,Janus Rainer,Coast to Coast
Angels of Passion,1986,"10749, 14","A threesome in a caravan is about to reach its climax when a drunk driver crashes into the vehicle. The two pretty girls and their lover are killed instantly and are now wandering around the training camp for angels. Due to a mistake by their heavenly guide, they learn the names of three people whose death is imminent. They decide to return to earth and help these people in the way they are best at: through unbridled, voluptuous sex in every conceivable way!",en,https://image.tmdb.org/t/p/w500/kFs7Ta6ZZJZzQUWgULNraBepznK.jpg,5.75,Jerome Bronson,CDI
Battle of the Titans,1986,,A porn company sponsors a physical contest between their contract girls Amber Lynn and Nina Hartley,en,N/A,0,Scotty Fox,AVC Media
Beverly Hills Cox,1986,,"Female detective goes to Beverly Hills to investigate the disappearance of an actor. To gather information, she even has sex with the suspects.",en,https://image.tmdb.org/t/p/w500/tZj8cwNq8rZjhwQyiMBjoTWknpe.jpg,7.7,Paul Vatelli,Caballero Home Video
Beyond the Senses,1986,,,en,https://image.tmdb.org/t/p/w500/sVj1Kz5CkypB4LK6BfL9OOLZrFX.jpg,0,Chris Monte,
Bisexual Fantasies,1986,14,"Shane Michaels plays the editor of a magazine that gets a lot of bisexual fan mail. As he reads the letters, we see the action – five of the hottest bisexual encounters ever! From a dominatrix P.E. teacher who puts her students through an unusual workout, to new discovery Jason Lowe as a male exotic dancer who gives a private show for Amber Lynn, it is a breathtaking excursion into the world of switch-hitting sex.",en,https://image.tmdb.org/t/p/w500/q0gfIfIXUqnFfrwGkDOdSA2f1IJ.jpg,0,Don Christian,"Laguna Pacific, Catalina Video"
Second Žika's Dynasty,1986,35,"Unlike in the previous sequel of ""Foolish Years""/""Zika's Dynasty"" film series, Zika's and Milan's grandson became crazy for girls, having sex with them simultaneously in his apartment. Granddads are now worried for different reason, so they visit the doctor who gives them an advice to send their grandson to the country in order to use his strength appropriately.",sh,https://image.tmdb.org/t/p/w500/3atMCWmr2wY7bFKM1RWIaRpmScE.jpg,5.5,Zoran Čalić,FIT
The Dream Castle,1986,18,"The families are talking about moving together in a house, and finally does it. After a year renovating, they are to celebrate their new collective. But the year living together has taken it's toll on their relations.",no,https://image.tmdb.org/t/p/w500/eN3ssGFjo1N7qSTOKGvfjC3voiC.jpg,5.2,Svend Wam,"Norsk Film, Mefistofilm A/S"
Makaroni Blues,1986,18,"When Italian Vincenzo comes to Norway to open a restaurant, Norwegian drinking habits and alcohol politics are seen with southern European eyes. Vincenzo dies trying, and his brother seeks revenge.",no,https://image.tmdb.org/t/p/w500/hG8IIBLiw1peU9zYOHOkbGVftqL.jpg,0,Béla Csepcsányi,
Miss,1986,"18, 35","Three gangsters smuggle a microfilm with passport data from West Germany to their buyer from Middle East, which happens to be crucial thing for the security of European Community. On their way through Yugoslavia, they try to hide the microfilm in the Miss Universum's purse who pays visit to the country at its national beauty contest. The problems arise when the microfilm accidentally finds itself in the possession of one of the competitors, unbeknown-st to her. The criminals try to get in possession of the microfilm, however a brave journalist who came because of the contest prevents them of doing so.",sh,N/A,0,Aleksandar Husić,"Film Danas, Newark S.A. Panama"
The Last Switchman of the Narrow Gauge Railway,1986,"18, 35",The abolishment of a railway station in a remote Bosnian village affects the lives of the local railwaymen.,sh,https://image.tmdb.org/t/p/w500/tbd3YkkTtTnu0bXWSsOFRee1YdF.jpg,4.8,Vesna Ljubić,Sutjeska Film
Women in Trouble,1986,53,Beautiful models are disappearing after auditioning for parts in an adult video. It's Tracey Tailor (Michelle Bauer) and Andy Baltimore (Ric Meyers) to the rescue.,en,N/A,0,Geoffrey Merrick,House of Milan (HOM)
Charm School,1986,,"A defiant young teenage girl is sent to a strict girl's school in order to ""straighten her out"", but she clashes with the stern headmistress while seducing the staff and student body.",en,https://image.tmdb.org/t/p/w500/l9zihpXYJ8BzyxeS1J4B0hMaTSi.jpg,5.8,Henri Pachard,Vivid Entertainment
Chastity Johnson,1986,,"Webster defines ""Chastity"" as ""abstention from sexual activity."" Obviously Webster never met Chastity Johnson. By day she is a typical 18 year old school girl, complete with penny-loafers and bobby sox. By night she is a hot blooded, hot bodied porn model, complete with lacy bras and garter belts, hell bent on becoming a star..",en,N/A,0,Scotty Fox,
Coming in Style,1986,35,"What goes on behind the doors of a swanky beauty salon? You'll find everyone's Coming In Style as this horny tale of carnal comb-outs unravels. Sidney the hairdresser works on stiffs in a funeral parlor until his friend, David, gets him to move uptown so Sidney can use his talents on David's escort girls.",en,https://image.tmdb.org/t/p/w500/kikp01vNZ9YqE7pK4X8Wa3mMoFU.jpg,0,David Michel,
Crazy with the Heat,1986,35,"Super-whiz Laura Welton (Joanna Storm) has totally ignored the passionate side of her personality for too long.  After successfully inventing a new computer, she experiences an uncontrollable attack of shameless sexual desire at an intimate dinner party.  Rushed to the ""Del Mar Sexual Asylum for the Very, Very Horny,"" Laura is definitely CRAZY WITH THE HEAT and needs some tantalizing therapy immediately!!",en,https://image.tmdb.org/t/p/w500/5cKl4oWgSic9N3VuJjxGdmRjS8.jpg,4,Gary Graver,Cal-Vista International Pictures
Crystal Balls,1985,14,,en,N/A,0,Scotty Fox,Dreamland Entertainment
The Debutante,1986,,,en,N/A,0,Bob Chinn,AVC
Dial-a-dick,1984,,,en,https://image.tmdb.org/t/p/w500/5IEUqOMXDHuug8hU1LSSPxrrgIa.jpg,0,Chris Monte,
Down and Out in New York City,1986,,The rise and fall of a prominent Manhattan playboy.,en,N/A,0,Jack Remy,
Gunpowder,1986,"28, 35","Dr. Vache (Miller) has a plan to destroy the world's economy by flooding it with gold. Two spies, Gunn and Powder (Potter and Gilliam) are on a mission to save it.",en,https://image.tmdb.org/t/p/w500/vMYPUVOCmFvHekYidf0VCvac3xd.jpg,0,Norman J. Warren,
A Igreja dos Oprimidos,1986,99,"Documentary that tells several stories: of the struggle of rural workers in Conceição to recover their union; of Dona Mariquinha, widow of a murdered squatter and her miraculous effort to survive with her six children; de Rosa and community work in the Olaria neighborhood; the peasant Pé de Ouro and his family living in extreme poverty; de Oneide, the widow of Gringo, the rural leader killed by gunmen when he disputed in 1980 the presidency of the Sindicato de Conceição, etc.",pt,https://image.tmdb.org/t/p/w500/3OTNWOOdJpYvfDOfYY3taVOgyO9.jpg,0,Jorge Bodanzky,
Revenge,1986,18,"After 15 years spent working in Germany, forty-something-year-old Nada is getting divorced. Her husband is returning to the home country, opens the mechanic shop and starts a new life with his new young wife. To prevent Nada from returning home, he starts spreading the word about her misconducts. But Nada also knows the ways of the old community, therefore she comes back in a brand new Mercedes, accompanied by a young German.",sh,https://image.tmdb.org/t/p/w500/up8k7RVZsCq9tWb7NuseBaeV9CU.jpg,0,Nenad Đapić,"Von Vietinghoff Filmproduktion (VVF), Art film 80, Vardar Film"
Sekula and His Women,1986,35,"A village blacksmith Sekula, hard-muscled but soft-hearted, has terrible luck when it comes to love. Many women pass through his house - a local spinster of ill health, a belly dancer, a veterinarian experienced in the castration of bulls a singing star-to-be - but stay just long enough to give birth to another child, only to then run away.",sh,https://image.tmdb.org/t/p/w500/j7pP1z7PqxfBrbv2W8djXVEP4YF.jpg,4.2,Dragoslav Lazić,Union film
Hotshot,1986,18,"A story of a young man from the suburb, who gets his experience on the street and in bars. His girlfriend belongs to the same environment. When he goes to army, she tries to get away, giving the only thing she has - her good looks. She poses nude for some magazine. Seeing that photo, the young man escapes from the army, demanding an explanation. His return to a place where he once belonged, causes questioning of himself, discussions with so-called friends, and finally with the girl...",sh,https://image.tmdb.org/t/p/w500/jOXx8iD3E9Zc2gszz5x17dSqnxB.jpg,6.3,Zoran Amar,Union film
The Adventures of Tremendo,1986,"10402, 35","To sing and dance on their birthday, a girl has kidnapped the manager of the youth group Tremendo. Tremendo was a prefabricated pop band, created in Argentina to compete with Menudo, that Puerto Rican group that had Riky Martin in its ranks.",es,https://image.tmdb.org/t/p/w500/ldiSJQCMBh1QCijjitH2kizXHMJ.jpg,0,Enrique Cahen Salaberry,Cinematográfica Victoria
Dressed to Thrill,1986,,"The beautiful writer opens the door, the handsome musketeer from another time steps into her home, reaches for her dress and, with one smooth motion disrobes her. Her passions swell and she is putty beneath him. Who was the masked stranger?",en,https://image.tmdb.org/t/p/w500/bU6nzChkwb1QYxgQqpDQsQz08yO.jpg,0,Bob Chinn,
European Sex Vacation,1986,18,"It's the end of the summer and four friends enjoy the last days of their holidays by the pool of some hotel, narrating in detail their sexual adventures with beautiful foreign girls who have spent their vacation in Greece.",en,https://image.tmdb.org/t/p/w500/xqBW7acDKwz1KVHLjDhUl9Ps6h7.jpg,0,Andreas Katsimitsoulias,
Girls of the Chorus Line,1986,,"The acclaimed director Zach Richardson is putting on his new music hall comedy ""Girls of the Chorus Line."" It's the last audition, and in the presence of the whole troupe, each artist gets naked and shares with us his most intimate experiences. We relive in image each moment as it was experienced. Each adventure is unique and the occasion for torrid and exciting images.",en,https://image.tmdb.org/t/p/w500/oxvHjmM0XSxqxsN4olWIHlYNl3W.jpg,0,Lazlo V.,
Harem Girls,1986,,A sultan tires of his harem and searches for the one woman who can satisfy him.,en,https://image.tmdb.org/t/p/w500/wj29HcaAsme7bnEn43thfQywueP.jpg,0,Jack Remy,Essex Entertainment
Having It All!,1985,,"Invited to a weekend getaway at the Sandoval Lodge with co-workers Duane and Frank, the recently promoted Randall is embarrassed when Sara, the knockout girlfriend he promised to bring, fails to show up. Despite her reassurances over the phone, Sara keeps finding reasons not to catch the train to the lodge, leaving Randall hiding out to avoid being the ""fifth wheel"".",en,https://image.tmdb.org/t/p/w500/zHt7q8XAQAJfLctRjleGecRSsap.jpg,0,Richard Mailer,
Heidi A.,1986,,"In Heidi, played by Patti Petite, Cinematrex has found a character that could go on for years - a cult figure who's cute, funny, charming and loads of fun. In Patti Petite, a star is porn (to cop the title of another feature from this company), as in her first starring role, she excels in both acting and sexual prowess.",en,https://image.tmdb.org/t/p/w500/4MWEJmdgr4d6QLvuLOQhAXPpRyu.jpg,7,Michael Kaplan,Cinematrex
"Seven Women, Seven Sins",1986,18,"Seven Women, Seven Sins (1986) represents a quintessential moment in film history. The women filmmakers invited to direct for the seven sins were amongst the world's most renown: Helke Sander (Gluttony), Bette Gordon (Greed), Maxi Cohen (Anger), Chantal Akerman (Sloth), Valie Export (Lust), Laurence Gavron (Envy), and Ulrike Ottinger (Pride). Each filmmaker had the liberty of choosing a sin to interpret as they wished. The final film reflected this diversity, including traditional narrative fiction, experimental video, a musical, a radical documentary, and was delivered in multiple formats from 16, super 16, video and 35mm.",en,https://image.tmdb.org/t/p/w500/zwftNGXq3NsqRZsJCX5vErybQfV.jpg,5.8,Chantal Akerman,"ZDF, Helke Sander Filmproduktion, Variety Motion Pictures, Valie Export Filmproduktion, Ulrike Ottinger Filmproduktion"
Babasının Oğlu,1986,18,,tr,https://image.tmdb.org/t/p/w500/veZiEIMnOuP8uBQ1my8fX9s8CgK.jpg,2,Cüneyt Arkın,Saner Film
Two Crazy Privates,1986,35,"Two violators of the military service law are incorporated as soldiers recently arrived from Europe and proposed to integrate a group that will operate in a jungle region, for which they have to prepare for difficult survival missions.",es,https://image.tmdb.org/t/p/w500/2e7PoV7nwsu12FZPHuD6Zp5k9z8.jpg,7.4,Enrique Carreras,Aries Cinematográfica Argentina
Gırgır Hafiye,1986,"35, 12",,tr,https://image.tmdb.org/t/p/w500/3HM6Q2fGNGDu8OtcNZPAT96nHyV.jpg,2,Cüneyt Arkın,Sun Film
I Am Curious Black,1986,,,en,https://image.tmdb.org/t/p/w500/4zjc9z0ltAef5hScgrxvBFO1mck.jpg,0,N/A,
In all the Right Places,1986,,,en,https://image.tmdb.org/t/p/w500/p3jy4fjeBigxzYVXJNv73ayWsqB.jpg,0,Eric Edwards,
Irresistible II,1986,,,en,https://image.tmdb.org/t/p/w500/jSZm2gZJBEbFfKd4C30mLwSadMb.jpg,0,Gary Graver,
Kanca,1986,"28, 12",,tr,https://image.tmdb.org/t/p/w500/5MBUG0GOvgU9lbxGrj1upkv2l0t.jpg,5,Melih Gülgen,Gülgen Film
Kavga,1986,,,tr,https://image.tmdb.org/t/p/w500/w74agMNth5yolqrSFhaK7ZPi8U4.jpg,2,Cüneyt Arkın,Uzman Film
Yalnız Adam,1986,28,,tr,https://image.tmdb.org/t/p/w500/1MkL7x9sREwqnNOcs7sOq67Rlqn.jpg,0,Cüneyt Arkın,
Kral Affetmez,1986,"12, 28",,tr,https://image.tmdb.org/t/p/w500/5HItqy2LjgNmrx0UeE2Ali2HEhm.jpg,0,Cüneyt Arkın,İlker Film
Melek Yüzlü Cani,1986,"53, 28",A serial murderer kills prostitutes. Inspector Murat investigates the case.,tr,https://image.tmdb.org/t/p/w500/5cnRaATpzYmupyWQ2PweQNUtWKi.jpg,0,Aram Gülyüz,Erler Film
Mingo y Aníbal en la mansión embrujada,1986,35,,es,https://image.tmdb.org/t/p/w500/3gFtw4w2bIUYKWOrmBgfI6iXfmZ.jpg,8,Enrique Carreras,Cinematográfica Victoria
Ölümsüz Aşk,1986,,,tr,https://image.tmdb.org/t/p/w500/yEcu3jjbYWDwi07L4R7iZnhnJ0V.jpg,0,Cüneyt Arkın,
The Pregnant Babysitter,1984,,,en,https://image.tmdb.org/t/p/w500/qRbms38mM2nApeDB7vReZnP4Ull.jpg,0,N/A,
Two Crazy Pirates 2,1986,35,,es,https://image.tmdb.org/t/p/w500/lWWvEwUcPRh4kcG5rjgAKPhXsJt.jpg,7.5,Enrique Carreras,Aries Cinematográfica Argentina
Sert Adam,1986,"28, 18",,tr,https://image.tmdb.org/t/p/w500/dnpgdAiCL3G86yiiywx7VXvfE1P.jpg,4,Aykut Düz,
