Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Dragon Ball Z: The Return of Cooler,1992,"28, 16, 878",Cooler has resurrected himself as a robot and is enslaving the people of New Namek. Goku and the gang must help.,ja,https://image.tmdb.org/t/p/w500/k23L4i0JjwU8D5flnR5damgXFcS.jpg,6.458,Daisuke Nishio,"Toei Company, Bird Studios, Toei Animation"
Dragon Ball Z: Super Android 13!,1992,"28, 16, 878","Dr. Gero's Androids #13, #14, and #15 are awakened by the laboratory computers and immediately head to the mall where Goku is shopping. After Goku, Trunks, and Vegeta defeat #14 and #15, #13 absorbs their inner computers and becomes a super being greater than the original three separately were. Now it is up to Goku to stop him.",ja,https://image.tmdb.org/t/p/w500/uVJqC187rKxQ1sJsWlKjNfAzeTk.jpg,6.855,Daisuke Nishio,"Toei Animation, Bird Studios, Toei Company"
Kiss-Off,1992,,"Service men always know how to stand at attention. See what happens when they get a taste of Los Angeles, California . . . Let the games begin. No stone goes unturned as horny military men make their rounds.",en,https://image.tmdb.org/t/p/w500/ai5nx9whnrJMkUmQbvrIGRDMhHs.jpg,0,Jerry Douglas,All Worlds Video
Sex Crimes,1992,53,A workmanlike direct-to-video rape revenge movie directed by David Garcia and released by Atlantic Releasing Co. in 1992.,en,https://image.tmdb.org/t/p/w500/dJfJK0AkHwErD4YiESWjFn4j4VV.jpg,3.7,David Garcia,
Someone In Mind,1992,,"Is someone there? In your house? In your bed? In your arms? But is that someone really there - in your soul? Director Jim Steel looks at relationships that seem to invovle a third party. The party inside your head. In a drama starring two of the screen's hottest stars, Chad Knight and Arik Travis.",en,https://image.tmdb.org/t/p/w500/begJgToCdfHU9Bbajc1A9M8KqGb.jpg,0,Jim Steel,Vivid Man
Beyond the Walls II,1992,,Directed by Uri Barbash.,he,https://image.tmdb.org/t/p/w500/w9oX4V1Q5SLNe6OFgdfzvomzUTm.jpg,2,Uri Barbash,
A Bit of Luck,1992,"10402, 18","Vivi and her father emigrate to Israel where he eventually gets recognized by friends and takes up work singing in a small bar. Vivi works there as a waitress until she gets her lucky break when her father goes blind and she takes over from him. Spotted by a crooked talent scout, who signs her up, she ends up performing lots of shows but doesn't get to receive all the money she has earned.",he,https://image.tmdb.org/t/p/w500/4fFJZ7FOhXbEHfcfWRP19AtCsca.jpg,7,Ze'ev Revach,
Le voleur de caméra,1993,,A man attempts to remake The Decline Of The American Empire on his stolen video camera.,fr,https://image.tmdb.org/t/p/w500/7mo6CQdUxqZhtee45poyyZmBrsa.jpg,0,Claude Fortin,
Racquel in the Wild,1992,,"When you last left our foxy, intrepid explorers, they were far from the city and in the midst of a hot, sweaty, sexy adventure called Christy In The Wild. Now Racquel Darrian joins the group, just in time to save the hikers from the bikers, in the thrilling climax to The Wilds. You're going to be a very happy camper.",en,https://image.tmdb.org/t/p/w500/sEnzVk2FAd8rV1H5Cp40fqXCXCc.jpg,7,Paul Thomas,Vivid Entertainment
Sea of Love,1990,,,en,https://image.tmdb.org/t/p/w500/kac7XeO7AaelXCQ9snjVQWYac0V.jpg,0,Henri Pachard,
Sinderella,1992,"35, 18",Vivid Film and Paul Thomas present the adult movie-making experience of 1992... Cinderalla... starring Savannah and Raquel Darian and featuring a castle filled with adult's greatest luminaries.,en,https://image.tmdb.org/t/p/w500/pqM1PN2jdGYbkbwuwCc7OnuGauO.jpg,7,Paul Thomas,Vivid Entertainment
The Story of Klara Viljee,1992,18,"This affirming story of one woman's struggle to free herself from the past, and how that affects the small fishing village where she lives, shows that faith can move mountains, or unmake them. When the seamstress Klara loses her father and her fiance at sea, she decides she never wants to see the ocean again. She builds her house behind a huge sand dune, and even refuses to eat fish.  Several years later, however, she receives news that makes her start carting away the dune, bucket load by bucket load. It turns out her boyfriend is alive, and that hes been living in Cape Town for the past six years. He ran off because he made a local girl pregnant a pregnancy attributed to the local schoolmaster. As the villagers watch Klara move the dune, they begin examining their own lives, and the entire community undergoes a wondrous rejuvenation.",en,https://image.tmdb.org/t/p/w500/aqaHcdaLmzWCkJmpFXl8eDVKB8x.jpg,0,Katinka Heyns,
Two Hearts,1992,,The film tells the story about a Tatoo on an intimate part on the body of a man and the meaning of life.,en,https://image.tmdb.org/t/p/w500/fSFfhWMHiILnL6qAwvqNzmTGiXr.jpg,0,Gloria Leonard,Vivid Entertainment
"Farewell, Good Brothers",1992,99,"Through contemporary interviews with the few remaining pioneers of the original Flying Saucer Movement of the early 1900s, this film examines the role of contactees in creating much of contemporary UFO mythology. With its emphasis on the political and religious motivations of these people, Farewell Good Brother is a startling and humorous parable of what it is to believe in the unbelievable.",en,https://image.tmdb.org/t/p/w500/fejfT4UXgKZ0uTSFblv2uIV48e7.jpg,0,Robert Stone,
Iron Age,1991,99,Documentary film on the memories of four children from Eisenhüttenstadt who were all born at the same time the Berlin wall was built.,de,https://image.tmdb.org/t/p/w500/bvGV6FtmFK3ALDwWjLv055awOFs.jpg,4.6,Thomas Heise,"DEFA-Studio für Wochenschau und Dokumentarfilme, NDR"
A Portrait of Christy,1990,,Christy Canyon and the Mob.,en,https://image.tmdb.org/t/p/w500/iuCi98QIDUJduFMjd5loK1j69jk.jpg,0,Paul Thomas,
Cold,1992,"18, 36","Follows the deportation of Karachays, which took place at the end of World War II. The film's director, himself a Karachay, tried to convey the experiences of people, life and culture, considering it important to make people realize what that did to him and his people.",ru,https://image.tmdb.org/t/p/w500/q7hzbiXpg6gnmCEltprn7P5vmIw.jpg,0,Hussein Erkenov,Erkhus
Lady Open Up It's Me,1992,,,he,https://image.tmdb.org/t/p/w500/j1UZMct4N5ASNcnscefAmXHPOhY.jpg,6,Yehuda Barkan,
Kung Fu Rascals,1992,"35, 28","In the tradition of Bruce Lee, Jackie Chan and the Three Stooges comes this wildly funny action comedy from director Steve Wang. When chased by mutated monsters, crafty ninjas and a 300 foot tall stone god, the bumbling heroes battle against the powers of darkness in search of ""The Power Most Big"".",en,https://image.tmdb.org/t/p/w500/iqTWUlGt94c4mpwtTJzHYTzl5s0.jpg,0,Steve Wang,"York Pictures Corporation, Hero Communications"
Hungarian Women in the Gulag,1992,99,For his film Sára interviewed women who as young girls had endured difficult surroundings and constant denigration in the labor camps. The trilogy showcases uniquely female experiences. We will find out what happened to women who gave birth in the camps and what kinds of survival strategies they employed to get through the 12-hour workdays and the near-starving conditions.,hu,https://image.tmdb.org/t/p/w500/m2KgylmT8jHaeWpATEhYIMgheS8.jpg,0,Sándor Sára,
Two Halves of an Apple,1992,,"Shadow and Farah, which are very similar to each other, accidentally collide ...",fa,https://image.tmdb.org/t/p/w500/zjxxVfj2tFVUpaWjgbLFucOAxC.jpg,10,Kianush Ayyari,
Bewaffa Se Waffa,1992,10749,"Nagma's story takes viewer into past of Rukhsar & Nagma's friendly competition, Rukshar's Meeting with Aslam. Their marriage problems start with the discovery of Rukhsar's inability to give birth to a child. Due to this, she asks for help from Nagma and she requests her to marry Aslam for a kid. After the marriage, Nagma's maternal uncle Ajgar Khan & Maternal Aunt conspire, due to which the gap between Aslam & Rukhsar gets widened. After many ups & downs the movie proceeds to an end.",hi,https://image.tmdb.org/t/p/w500/dYYYBRUaM4hn7TYpkUHUAvGhQdU.jpg,6,Saawan Kumar Tak,
Cómodas mensualidades,1992,,Young married guy is overwhelmed by the expenses involved with starting a family.,en,https://image.tmdb.org/t/p/w500/b8dyQ07xW4y5ys57ODIAe2EyVYF.jpg,4,Julián Pastor,
"Ele, My Friend",1992,,"In 1920s India, a young boy named Charles befriends a baby Indian elephant that he names Ele. Their friendship is tested when Charles must save his friend Ele from hunters.",en,https://image.tmdb.org/t/p/w500/2o3jnzqx7UnxSCt6waWeQRul05g.jpg,0,Dharan Mandrayar,
Elvis Slept Here,1992,,Five girls with one thing in common- the King- and a reporter searching for a story. But all he finds is a trail of clues- one in each interlude.,en,N/A,0,Scotty Fox,New Machine
Gertrudis Bocanegra,1992,,Biopic about a woman who played a courageous role in the resistance against French occupation of Mexico in the early 1800s.,es,https://image.tmdb.org/t/p/w500/5xp9Y9dCXrUxbEWRP9RCTmWAai0.jpg,6,Ernesto Medina,
High schoolers: Rock 'n' Roll,1991,"35, 10402, 10749","The adventures of high schoolers, including strict maths teachers, rock 'n' roll music, and first love experiences.",ro,https://image.tmdb.org/t/p/w500/ipxaR6K6DWW1o3ttHuNN6hBXNiW.jpg,7.4,Nicolae Corjos,Directia Retelei Cinematografice si Difuzarii Filmelor
The Ideal Couple,1992,"10749, 35",Two married couples are getting into big troubles while participating in the reality show on TV.,ru,https://image.tmdb.org/t/p/w500/rJDviaOJiczjGCh2kOu3d5XlykR.jpg,1,Aleksandr Polynnikov,Aura Studiya
Ikaw Pa Lang Ang Minahal,1992,18,"Adela is the sheltered daughter of successful Dr. Maximo Sevilla. She has spent her life crocheting alone in the big house, and disappointed her father for failing to qualify for a career in law or medicine, and for lacking the confidence of her departed mother. Adela vainly struggles to cultivate elegance, until she meets and falls for the charms of striking David Javier.",tl,https://image.tmdb.org/t/p/w500/3RR4RxZK6tNUEqGfvhCgnqyt6Y2.jpg,7,Carlos Siguion-Reyna,Reyna Films
ללקק ת'תות,1992,,,he,https://image.tmdb.org/t/p/w500/zcuSfVEbKLQAshg9dqeRxgXCu75.jpg,5,N/A,
Movie Madness,1992,35,"Low budget, barely released comedy taking place on a disastrous movie set.",en,https://image.tmdb.org/t/p/w500/5qgRg6N0OrDyJ9q0CLyYmF2rBGo.jpg,0,Steve Sayre,
Nude with a Hat,1991,"12, 35","A promising erotic photographer Kostya Telegin is kidnapped and his friends-journalists decide to find him with the aid of his last photo ""Nude with a Hat"".",ru,https://image.tmdb.org/t/p/w500/8sa8rNPS1aPQEyu3M6uXZcQgbj5.jpg,3.5,Aleksandr Polynnikov,"AURA, Odessa Film Studio"
Shades of Blue,1992,,"Cara has a problem. Her dreams are haunted by Kenny, a wild hunk who happens to be her best friend's boyfriend. When the three of them decide to open a business together, they make a merger of the most carnal kind.",en,https://image.tmdb.org/t/p/w500/kawHDR9198lDDO0zTQsp0PaJOsD.jpg,0,Michael Craig,VCA Pictures
Sodom And Gomorrah: A Tail Of Two Cities,1992,,"There's a traveling dildo salesman, a quenn named Babs, a guy named Isaac. There's still the hedonidtic town of Sodom, but now beautiful Nikki Dial lives there. Director Scotty Fox and writer Cash Markman take you on an ancient journey as current as today, filled with timeless eroticism and classicaly beautiful stars. In other words, the height of video!",en,https://image.tmdb.org/t/p/w500/74xlbgMmqdxAO1CBkrVHvUVfEzZ.jpg,5,Scotty Fox,Odyssey
The Tornado,1992,,"Beirut, civil war. There are checkpoints, arbitrary executions, car bombs, machine guns, handguns, funeral processions, ambushes, hot heads, vendettas, and revenge. Cruelty and death are everywhere. Akram, who's been studying in Russia, is back in Beirut on holiday and plans to visit his mother in his home village. But can he get there? He spends time with friends in the city; they tell stories of death. Danger is on all sides. Driving down the street may lead to murder. Touches of the surreal appear: are they real, are they dreams? Can Akram survive? If so, at what cost?",ar,https://image.tmdb.org/t/p/w500/xLRjbvHJl6pfkQYinJbWgSK6RCP.jpg,0,Samir Habchi,
Wadi 1981 - 1991,1992,99,,fr,N/A,9.5,Amos Gitai,
Kasak,1992,"18, 10749",Divya loved Suraj who is now no more she marries Vijay for the sake of her family and plans to divorce him soon but will Vijay agree to her terms.,hi,https://image.tmdb.org/t/p/w500/vkrUyedjSlRiu1IdEfT8KgeUfmz.jpg,0,K. Bapaiah,
Parda Hai Parda,1992,,Four friends try to woo a girl next door.,en,N/A,8,N/A,
Vaaname Ellai,1992,"10751, 18","The story involves five characters from different background, who got vexed with their lives, jointly decide to end their lives together, but begin a short journey of 100 days to live together happily before dying.  After a series of events, arrival of orphan baby into their life & gaining inspiration from many of the disabled persons who had achieved things and also from the advice they give them, the four youths decide to life a long and brave life.",ta,https://image.tmdb.org/t/p/w500/7kBk3Upvpkqn0eMuRz4OIygr47m.jpg,7.5,K. Balachander,Kavithalayaa Productions
Aavarampoo,N/A,,"Sakkarai, a mentally challenged orphan, works for the village chief Thevar. He falls in love with his master's daughter Thamarai. Will Thevar accept their relationship?",en,N/A,0,N/A,
Malootty,1992,"10751, 18",Five-year-old Malooty is visiting her grandparents' home and ends up falling in a borewell while playing ball with her dog. Her father struggles to rescue her before it is too late.,ml,https://image.tmdb.org/t/p/w500/s6JjREk2n0QZg84KzObjzqOX0op.jpg,7.5,Bharathan,
Nadodi Thendral,1992,"10749, 18, 36","Thangarasu, a goldsmith's son, and Poonkuruvi, a gypsy and poultry seller, fall in love during the era of British rule. However, Thangarasu soon attracts the affections of a young English lady.",ta,N/A,0,Bharathiraja,Manoj Creations
Rasukutti,1992,,"Rasukutti is the spoiled and idle son of rich parents who, upon falling in love with a respected society girl named Aishwarya, must prove his value and worth to her and her family. Will his lazy and irresponsible ways and lack of education mean Rasukutti loses the woman of his dreams? Determined to win over Aishwarya, Rasukutti sets about proving his love and character and, in the process, learns something about life.",ta,https://image.tmdb.org/t/p/w500/A38XQToBApDBQDMgKu7ZmMOLfdH.jpg,0,K. Bhagyaraj,P. A. Art Productions
Junoon,1992,27,"Nita lives a middle-class lifestyle with her mom and dad in Bombay, India, and works as a Surgeon in a hospital. She is of marriageable age, &amp; is in love with a struggling Musician/Singer named Ravi, much to the chagrin of her mom, who wants her to marry someone who is wealthy. One day a badly wounded male is admitted into the hospital, is pronounced dead, but recovers, and with Nita's help recuperates and is discharged. He visits Nita's home, introduces himself as wealthy Vikram Chauhan and asks her parents for the hand of Nita, who immediately accept. But Nita wants to marry Ravi and plans to elope with him. On that fateful day, Ravi fails to keep his appointment and a heartbroken Nita decides to get married to Vikram. The marriage takes place with great pomp and ceremony. When Ravi attempts to re-enter Nita's life, she forbids him. Little does she know that Ravi's plans had been sabotaged by none other than Vikram - who is in reality a human during daytime...",hi,https://image.tmdb.org/t/p/w500/uDLGI6LfkgxtvHsXdTyFRcHVoZU.jpg,5.2,Robin Bhatt,
Saatwan Aasman,1992,,"Mahesh Bhatt's Bollywood drama about living on borrowed time stars Pooja Bhatt as Pooja, a gregarious young woman whose world is turned upside down when she learns she has only six months to live. Romance blossoms when Pooja meets the fugitive Suraj (Vivek Mushran), who staged a daring escape from death row so he could care for his ailing mother. But with Pooja terminally ill and Suraj on the run, does their love stand a chance?",en,https://image.tmdb.org/t/p/w500/zm1ldAsq1iDDt3c9tHl4jFbH5wK.jpg,10,N/A,
A Childhood in Natashquan,N/A,,A Canadian documentary film portraying the childhood of singer-songwriter Gilles Vigneault in the remote Quebec town of Natashquan.,en,N/A,0,Michel Moreau,
Anal Madness,1992,,"These fine ladies go mad if they don't fill their sexual appetite for anal penetration! Don't miss these scenes of threesomes, anal, oral, girl-on-girl and more.",en,https://image.tmdb.org/t/p/w500/rXw3FCcZtB4ejwhj9wNJA50rgh3.jpg,0,Alex de Renzy,Rosebud
Buco profondo,1992,,Moana goes to a famous psychoanalyst because she can no longer understand which sexual experience satisfies her the most.,fr,https://image.tmdb.org/t/p/w500/7fDKjVR7jDoqigk1amULuNH2GmA.jpg,4,Gerard Damiano,Dorcel
Daan Pratidaan,1992,,"Distraught after his wife dies, Ashoke loses his mental balance. Taking this to be a good opportunity to usurp his wealth, Dilip, his cousin, tortures him.",bn,https://image.tmdb.org/t/p/w500/aK7OktC3YWvvu6cxwkbwcXTrs1t.jpg,0,Sukhen Das,
Kal Ki Awaz,1992,28,,hi,https://image.tmdb.org/t/p/w500/n4EFy4dV8Sh9GH1wxbaI1YqQT6T.jpg,3,B.R. Chopra,United Producers
La Bête de foire,1993,18,"Irène lives in her cage, Grégoire lives in the apartment. The iron bars constitute the condition of their love and its limit. Grégoire is the double of Tania, the deceased wife of her Russian boss during the siege of the red city. Will Irene, haunted by Tania, be able to counter the recurrence of tragic events?",fr,https://image.tmdb.org/t/p/w500/zM3yGnVQw3KMtT9ZBb2loxYJRZH.jpg,0,Isabelle Hayeur,Principe Écarlate
Mobile Suit Gundam 0083: Afterglow of Zeon,1992,"28, 16, 878","U.C. 0083 - Three years after the end of the catastrophic One Year War, peace on Earth and the colonies is shattered by the presence of the Delaz Fleet, a rogue Zeon military group loyal to the ideals of the late dictator Gihren Zabi. Delaz Fleet's ace pilot Anavel Gato, once hailed as ""The Nightmare of Solomon"", infiltrates the Federation's Torrington base in Australia and steals the nuclear-armed Gundam GP02A ""Physalis"" prototype. Rookie pilot Kou Uraki - with the aid of Anaheim Electronics engineer Nina Purpleton and the crew of the carrier Albion - pilots the Gundam GP01 ""Zephyranthes"" prototype in an attempt to recover the stolen Gundam unit and prevent another war from breaking out.",ja,https://image.tmdb.org/t/p/w500/kb93QXxb5asfbWlNOeOVyMopKom.jpg,7.5,Takashi Imanishi,SUNRISE
The Man Without an Abode,1992,,"Bizarre film which portrays the strange adventures of two good friends, Tamás and Csaba, in a non-specific time and place. Tamás, a Mozart lover, and the trumpeter Csaba, who can no longer speak after a suicide attempt, communicate in an unintelligible, unusual meta-language, which a monk interprets for the viewer.",hu,https://image.tmdb.org/t/p/w500/262M9H6S0ekiUm56SaCboqYv3b1.jpg,0,Tibor Klöpfler,
Bardot,1992,,We found her in a rock club. In the corner. We asked her about her sexuality- her fantasies and forbidden dreams. Then we offered her the chance to act them out. And she said yes-- just this time. Presenting Bardot. She's not an adult actress. She's not even acting! She's just an innocent girl being bad.,en,https://image.tmdb.org/t/p/w500/1yXrBx2WSAsc5ayR1FgDZaExnzi.jpg,0,Nancy Nemo,Vivid Entertainment
Crazed,1992,,"Two friends leave their husbands and set out on their own. But, along the way, they accidentally kill a guy at some bar (or do they), and get into the habit of robbing banks. Then, they meet up with a pair of hot lesbian drifters.",en,https://image.tmdb.org/t/p/w500/jO0l5HBeoVi7PCLPduieS4Ek9M5.jpg,4,Paul Thomas,Vivid Entertainment
Dixie Dynamite and the All-Star Tit Queens,1992,,Porn compilation released by Infinity Video.,en,https://image.tmdb.org/t/p/w500/9VMbLJMcmJHElZLI1J6wRj5dUV1.jpg,0,Lance Heywood,Infinity Film and Video
Silent Möbius 2,1992,"16, 878","After the death of her mother Katsumi wants nothing more to do with this horrible place known as Tokyo. Forced into staying an infuriated Katsumi returns to AMP HQ where chief Rally Cheyenne pleads with her to stay and join the team. However, her pleading falls on deaf ears as Katsumi exclaims that she wants nothing more to do with them, leaving to find another way home. Meanwhile the Demons taking over Tokyo begin their final move against humanity and the AMP. They realize that the key to opening their demon world lies within Katsumi. Her unwanted abilities mean everything to them and without her their plan would fail. The stage is set once again on the destroyed Tokyo Bay Bridge. Will Katsumi choose her destiny and defend her new found friend or will she fall to the weakness and despair within her?",ja,https://image.tmdb.org/t/p/w500/1kvmN8NSTPOKSqUHPFdLYfyVEx7.jpg,4.7,Yasunori Ide,"JVC, KADOKAWA Shoten, Pioneer LDC"
"Yawara! Go Get 'Em, Wimpy Kids!!",1992,"16, 35, 18, 10749",Yawara helps a group of timid grade school kids overcome their fears and compete in a judo competition.,ja,https://image.tmdb.org/t/p/w500/ej0XCODl0G2FZ9nZG3dXiTrxtyj.jpg,5.5,Hiroko Tokita,Madhouse
Bad Girls,1992,"18, 53","The Italian erotic thriller Cattive ragazze (Bad Girls) was directed by gossip columnist Marina Ripa Di Meana, and stars Eva Grimaldi as a recently divorced woman falling in love with a male stripper, alongside a cast of big names such as Anita Ekberg and Burt Young.",en,https://image.tmdb.org/t/p/w500/gvjg0CWKz6LxFqZcRkOA0j40huG.jpg,2,Marina Ripa di Meana,
The Casual Observer,N/A,,American Student Film,en,N/A,0,N/A,
Ein fetter Film,1992,,170 kg Vienna. This chaotic-autobiographical video treaty has only one content: the homosexuality and the weight problems of its author.,de,https://image.tmdb.org/t/p/w500/7eElBv8Ep5bg2CDe2wAoWIBNcS.jpg,0,Peter Kern,
Rodina heißt Heimat,1992,99,Documentary film.,de,https://image.tmdb.org/t/p/w500/9SqTbcCefAw0z1H3BBWOQEGbuho.jpg,0,Helga Reidemeister,
Rostige Bilder,1992,99,Documentary film.,de,N/A,0,Manfred Wilhelms,
Herzsprung,1992,18,"In the little town of Herzsprung - whose name harks back to an ancient legend of broken hearts - almost nothing has changed since German unification, except a rise in unemployment. Johanna, a young mother and widow, becomes one of the unemployed and lives on welfare. To make matters worse, she falls in love with a dark-skinned, roving adventurer and the whole village starts talking about it.",de,https://image.tmdb.org/t/p/w500/peXZuh8G3WNzSBUkSRdSM3OJvJl.jpg,6.8,Helke Misselwitz,"DEFA, ZDF"
Der Störenfried - Ermittlungen zu Oskar Brüsewitz,1992,99,Documentary about the pastor Oskar Brüsewitz who commited public self-immolation in 1976 as a protest against the suppression of religious freedom in East Germany.,de,N/A,10,Thomas Frickel,
The Dance Goes On,1992,,"Crazy Los Angeles. Work is an hour away, down a crammed six-lane freeway. It is always sunny, but the sun looks like a sickly blemish on the smog. Everyone's out to look beautiful and make money. And a kid named Rick fits right in. The Gaspé coast. Work is five minutes away on a tractor seat. When the sun shines, the ocean is set ablaze, and the scent of pine fills the crisp country air. People here just try to make ends meet, but they know how to laugh from the gut and to show each other they care. This is were Rick's father James grew up, but Rick has never been here. When Rick learns that he has inherited the ancestral farm, and that his father wants him to go to Gaspé to bury the uncle who left Rick this legacy, an extraordinary odyssey begins. Father and son start out as different from each other as Gaspé and Los Angeles, but in the process, Rick discovers manhood and James discovers fatherhood.",en,N/A,0,Paul Almond,
Fatalità,1991,10749,,it,https://image.tmdb.org/t/p/w500/56bquyTSwRU85LSLJICRG3jasuU.jpg,5.3,Ninì Grassia,
Lassítás,1992,99,,hu,N/A,0,N/A,
Strait-Jacket,1992,18, ,en,N/A,0,Edward Berger,
Hellmaster,1992,27,"A psychotic college professor uses unwitting students as laboratory rats, injecting them with a drug that mutates them into gory killers",en,https://image.tmdb.org/t/p/w500/8UreyrVc3cnPP1G2LPo7QtzBBl4.jpg,4.583,Douglas Schulze,Dolphin Entertainment Group
Emily's Ghost,1992,18,"Emily, a young Edwardian girl stifled by the constraints put on the women of her time, moves with her family to the ancestral home in the country, and begins to see the ghost of another girl.",en,https://image.tmdb.org/t/p/w500/m8c45aNCwiGih59Ma1zhCfoh7Sg.jpg,4,Colin Finbow,"Children's Film Unit, Channel 4 Television"
Boiler Room,1992,18,"The boiler room is where telemarketers make their sales pitches. This film depicts an uncaring profession - where getting the almighty dollar is the primary objective - inside or outside of the law, and, no matter whose.",en,https://image.tmdb.org/t/p/w500/rjm6Ps5kG5VD3EkOPozH6M0S0jS.jpg,0,John Sjogren,
