Title,Year,Genre,Plot,Language,Poster,IMDBRating,Director,Production
Who Killed the Electric Car?,2006,99,"In 1996, electric cars began to appear on roads all over California. They were quiet and fast, produced no exhaust, and ran without gasoline... Ten years later, these cars were destroyed.",en,https://image.tmdb.org/t/p/w500/uMamC9o5zNU9wn8fyuAo2gUCMiD.jpg,7.265,Chris Paine,"Plinyminor, Electric Entertainment, Papercut Films"
Going to Pieces: The Rise and Fall of the Slasher Film,2006,99,"This historical and critical look at slasher films, which includes dozens of clips, begins with Halloween, Friday the 13th, and Prom Night. The films' directors, writers, producers, and special effects creators comment on the films' making and success. During the Reagan years, the films get gorier, budgets get smaller, and their appeal wanes. Then, Nightmare on Elm Street revives the genre. Jump to the late 90s, when Scream brings humor and TV stars into the mix.",en,https://image.tmdb.org/t/p/w500/yztO70IoLnK5bRhRUn8gJ7meiGN.jpg,6.7,Jeff McQueen,"Starz Entertainment, Candy Heart Productions"
I-See-You.com,2006,35,A 17-year-old boy buys mini-cameras and displays the footage online at I-see-you.com. The cash rolls in as the site becomes a major hit. Everyone seems to have fun until it all comes crashing down....,en,https://image.tmdb.org/t/p/w500/fscHts499XahFEaHquyowRUzOC5.jpg,4.9,Eric Steven Stahl,"Filmquest Pictures, American World Pictures (AWP)"
Night of the Living Dead 3D,2006,27,"Barricaded in a farmhouse, a woman and a collegian must contend with flesh-eating zombies and a malevolent mortician.",en,https://image.tmdb.org/t/p/w500/7tt8cyI6FnPoneb9cZLN6uJifMS.jpg,4,Jeff Broadstreet,"Lux Digital Pictures, The Horrorworks, Midnight Movies Entertainment"
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006,99,"In the 1970s the North American Soccer League marked the first attempt to introduce soccer to American sports fans. While most teams had only limited success at best, one managed to break through to genuine mainstream popularity - the New York Cosmos. The brainchild of Steve Ross (Major executive at Warner Communications) and the Ertegun brothers (Founders of Atlantic Records), the Cosmos got off to a rocky start in 1971, but things changed in 1975 when the world's most celebrated soccer star, the Brazilian champion Pele, signed with the Cosmos for a five-million-dollar payday. With the arrival of Pele, the Cosmos became a hit  and the players became the toast of the town, earning their own private table at Studio 54. A number of other international soccer stars were soon lured to the Cosmos, including Franz Beckenbauer, Rodney Marsh, and Carlos Alberto, but with the turn of the decade, the team began losing favor with fans and folded in 1985.",en,https://image.tmdb.org/t/p/w500/ubgZkHS1KoVILTH051zr47vMfDv.jpg,6.9,Paul Crowder,"Passion Pictures, Cactus Three, ESPN Original Entertainment, GreeneStreet Films, BBC, Diamond Docs"
Saw III,2006,"27, 53, 80","Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scrambles to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",en,https://image.tmdb.org/t/p/w500/9pWlgGYoPb0QPOsQTjfDmwMdBc6.jpg,6.4,Darren Lynn Bousman,"Twisted Pictures, Evolution Entertainment, Lionsgate"
Venus,2006,"35, 18, 10749","Maurice is an aging veteran actor who becomes taken with Jessie, the grandniece of his closest friend. When Maurice tries to soften the petulant and provincial young girl with the benefit of his wisdom and London culture, their give-and-take surprises both Maurice and Jessie as they discover what they don't know about themselves.",en,https://image.tmdb.org/t/p/w500/pY1B5ipgUkxtBN3fkJWuKAeFL2G.jpg,6.589,Roger Michell,"Miramax, Film4 Productions"
Drained,2006,35,"A pawn shop proprietor buys used goods from desperate locals – as much to play perverse power games as for his own livelihood, but when the perfect rump and a backed-up toilet enter his life, he loses all control.",pt,https://image.tmdb.org/t/p/w500/6HdXOlKdtB2eRawMkliz638a7vc.jpg,7.1,Heitor Dhalia,"Tristero Filmes, Primo Filmes, Branca Filmes, Geração Conteúdo, RT Features"
Blood Curse,2006,"27, 9648","An urban family inherits an old country house located in a small village. Upon their arrival they try to adapt to the new lifestyle, but they soon learn that the village is overshadowed by superstition and mysterious folklore. As they are plagued by strange events, they learn more about the history of their family, and slowly begin to believe by inheriting the house, they also inherited a curse.",pt,https://image.tmdb.org/t/p/w500/wEh60lxju9UissGcXirDMmLvB0Q.jpg,5.9,Tiago Guedes,Madragoa Filmes
Shaadi Se Pehle,2006,18,A man who thinks he is dying tries to get rid of his fiancee by flirting with a model.,hi,https://image.tmdb.org/t/p/w500/bZzrviK546QMNbmVbuk6Z7jrLeN.jpg,3.4,Satish Kaushik,
Utthaan,2006,,"Two lovers, Prashant and Kiran, form a team to expose the corrupt politicians in Maharashtra. However, everyone gets shocked when he decides to enter politics and contest upcoming elections.",hi,N/A,0,Ujjal Chatterjee,
Conversations with God,2006,18,"""Conversations with God"" is the true story of Neale Donald Walsch that inspired and changed the lives of millions. The journey begins after he unexpectedly breaks his neck in a car accident and loses his job.",en,https://image.tmdb.org/t/p/w500/1JYNHj83ELXg38427fnAc02auBV.jpg,6.7,Stephen Deutsch,
Forgiving Dr. Mengele,2006,99,"Eva Mozes Kor, who survived Josef Mengele's cruel twin experiments in the Auschwitz concentration camp, shocks other Holocaust survivors when she decides to forgive the perpetrators as a way of self-healing.",en,https://image.tmdb.org/t/p/w500/nX4cq2WF8Qq6htY3zqk56NEYlxs.jpg,7.2,Bob Hercules,
Pumpheads,2006,"28, 35",,hu,https://image.tmdb.org/t/p/w500/y702XzAhbMcwnUO7SLp6YZBRYIh.jpg,5.5,Iván Kapitány,
The Hands,2006,18,The priest Mario Pantaleo discovers he has some power to diagnose and cure diseases through the laying on of hands. But the police and the church hierarchy will against him.,es,https://image.tmdb.org/t/p/w500/22vdfWf8YZRLL2hxxK9VqZqWmVT.jpg,6,Alejandro Doria,
Lots of Ice and a Little Bit of Water,2006,35,"Roberta and Suzana are two sisters, both in their thirties, of totally different beauty and life styles, united by a common goal: to take revenge on their grandmother, a mean old woman who, in the past, turned the little girls' lives into hell, with her strict educational concepts. Since they were very young, the two sisters plan to kidnap the grandmother and now is the long awaited moment. Before Roberta and Suzana leave to the beach house, the setting of their grandmother's terrorist practices, Roberta, while waiting for Suzana at a restaurant, meets Renato, an extremely proper guy who ends up involved in this unexpected adventure. The two sisters' departure leaves Suzana's husband, Alberto, bewildered and he ends up being also part of a parallel mad adventure.",en,https://image.tmdb.org/t/p/w500/bayKfqni4E0qYywozN6H80d116.jpg,5.2,Daniel Filho,"Globo Filmes, Miravista, Total Entertainment, Lereby Produções"
Sickness House,2006,27,A group of friends get together for a New Year's Eve party without any idea that they may be trapped there longer than they expected when the house they're in is quarantined with them all inside. Who could know that one of them is carrying a deadly disease?,en,N/A,2.8,Andrew Patrick Torrez,"Open Independence Productions, Brain Damage Films"
The Ten Commandments: The Musical,2006,10402,"The tale of two brothers, Moses and Ramses: united by love, divided by destiny, they lead their two nations in an epic struggle between slavery and liberty. The Hebrews were slaves in Egypt 3,300 years ago. When Moses, a Hebrew baby raised as a brother to the Egyptian prince, learned of his true origins, he was thrust into a new life, leading his people to freedom.",en,https://image.tmdb.org/t/p/w500/uVdIgcnn8TX8sIRvn098hMIsS5.jpg,6.2,Robert Iscove,
Warchild,2006,18,"Years after the end of the Bosnian war, a woman finds evidence that her young daughter, who disappeared during the war, might have survived and been adopted by a German family.",en,https://image.tmdb.org/t/p/w500/6DOuSDiYWy6nDeVixpdPxvN1tnI.jpg,5.8,Christian Wagner,"Christian Wagner Filmproduktion, ARTE, BR, Studio Maj, SWR, Viba film"
All the Boys Love Mandy Lane,2006,"27, 9648, 53","Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered.",en,https://image.tmdb.org/t/p/w500/9t7n7K0xqw0gMvrxyhdiyqEF3W1.jpg,5.549,Jonathan Levine,Occupant Films
Locked Up,2005,18,"In a German town, teacher Irene leads an inconspicuous, boring, lonely life. One day, a man rings at her door and slips in. It's an armed convict from the prison next door, escaped with a leg wound. He now makes her a prisoner in her own home. Almost without a word, as if she secretly enjoys the excitement or just mesmerized, she obeys Vassily, every single command, even sexual services, submissively or after a symbolic struggle. Somehow that seems to change, but can force initiate love?",en,https://image.tmdb.org/t/p/w500/1mLwDO6M7yiy9CMKRRIIrbfU5nl.jpg,3,Iain Dilthey,
London to Brighton,2006,"80, 18, 53",It's 3:07am and two girls burst into a run down London toilet. Joanne is crying her eyes out and her clothing is ripped. Kelly's face is bruised and starting to swell. Duncan Allen lies in his bathroom bleeding to death. Duncan's son finds his father and wants answers. Derek – Kelly's pimp – needs to find Kelly or it will be him who pays.,en,https://image.tmdb.org/t/p/w500/gIWaX9DXgUVesbiJceitZirTyj2.jpg,6.336,Paul Andrew Williams,"LTB Films Limited, Steel Mill Pictures, Wellington Films"
Mahasamudram,2006,"18, 10749","The story of Isahak, a fisherman with his heart in the right place. He is the pivot around which an old-age home run by a priest revolves.",ml,https://image.tmdb.org/t/p/w500/di8ot5m1qBXW6rhklw7FKiTWSXH.jpg,4.2,S. Janardanan,Revathy Kalamandhir
Maria am Wasser,2007,18,,de,https://image.tmdb.org/t/p/w500/xfzBxVK2oz8tkeH2oFm6XyEfZMQ.jpg,2.2,Thomas Wendrich,
Phat Girlz,2006,"35, 10749",Two large women struggle to find love and acceptance in a culture where thin is in. Their lives take a dramatic turn when they meet the men of their dreams in completely unexpected ways.,en,https://image.tmdb.org/t/p/w500/zzylksiJ8hmzvsHIDBTuqYZJYTe.jpg,4.763,Nnegest Likké,"Outlaw Productions, Sneak Preview Entertainment, Fox Searchlight Pictures"
Warriors of Terra,2006,"27, 878","A headstrong animal-rights activist group plans a raid on a bio-tech company to stop the cruelty. They discover the true nature of the experiments that are really taking place. As they break into a biotech lab only to have their idealism crushed by the terrifying things they find inside. But when a genetically mutated human with a taste for human flesh gets released, they all struggle to survive!",en,https://image.tmdb.org/t/p/w500/co9FJnIvJhqt9ixChZbTDOM9GtB.jpg,3.7,Robert Wilson,Archetype Films
Romance Of Darkness,2006,"18, 27",Rikka Nikaidou is a cute and innocent girl sees two persons vanish into thin hair...,ja,https://image.tmdb.org/t/p/w500/52N4jvFy5KJNYXsQrIEsYhQWjF4.jpg,0,Kenji Goto,
Oorlogsrust,2006,18,"Mrs. Boon is taken to a nursing home. She can no longer live by herself and her war memories of the Japanese POW camp increasingly determine her life; she is clearly suffering from a concentration-camp syndrome. The young and largely immigrant nursing home staff does not really see what is the matter or know much about the history Mrs. Boon lives in, which elicits some unadulterated racist statements from her. Things grow worse when the new resident Mrs. Cohen arrives, a Jew who survived Auschwitz. And they are not the only ones in the home with a 'war past'.",nl,https://image.tmdb.org/t/p/w500/l1h9LhoWP0ebEtzrzsSaMSqbwHR.jpg,2,Doesjka van Hoogdalem,
The Tiger's Tail,2006,"18, 35, 80","After a chance encounter, a Dubliner is stalked by a murderous facsimile of himself.",en,https://image.tmdb.org/t/p/w500/tjmEMHtngREqVm2NOzIrE4Lx52L.jpg,5.8,John Boorman,Fern Gully Tales
The Thirst,2007,27,"Maxx and his girlfriend Lisa are a pair of recovering drug addicts whom are recruited by a clan of sex &amp; violence crazed vampires led by the egotistical and charismatic Darius. But to become members, Maxx and Lisa have to give up their humanity and become vampires themselves. As Maxx and Lisa adopt to their new lifestyle of immortality with all the advantages and disadvantages, their addiction to drugs now turns to addiction to human blood and each new 'fix' leads them deeper into debauchery. Will these two rookie vampires find salvation, or be damned to all eternity of their latest thirst for blood?",en,https://image.tmdb.org/t/p/w500/yqutVUWxvrclC45gE9Ny5J98gL7.jpg,3.6,Jeremy Kasten,"CFQ Films, Mindfire Entertainment"
The Decoy,2006,"28, 18","A deputy must escort a longtime friend to be hanged for the crime of murdering his wife's parents. Along the way he discovers the startling truth about the murders, and is forced to face the real danger.",en,https://image.tmdb.org/t/p/w500/lrveSGRJJpoFSsbuNEcV6yHld8Z.jpg,4,Justin Kreinbrink,
Flirting with Flamenco,2006,"35, 10749","When Sylvia's well-meaning dad surprises her with a devastating revelation, Sylvia's world is turned upside down. But will she crumble or prove herself at the local flamenco contest? An uplifting feel-good Brit comedy drama, Flirting with Flamenco will have you laughing, crying and feeling empowered to turn your life around.",en,https://image.tmdb.org/t/p/w500/luuX4zkG94RinFIT1851CRNQMEq.jpg,5.2,Jim Doyle,"ISIS Films, Optimist Films Ltd."
A Goat's Tail,2006,"80, 18, 10749","Kojo meets a vacationer named Cynthia who, after a sexual encounter, reluctantly promises to invite him to England, but while there, he learns people are not what they seem.",en,N/A,0,Julius Amedume,
The Big Apartment,2006,"35, 10749","Francesca and her husband, Martin, are dreamers. They live a carefree existence oblivious to the increasingly hostile world closing in on them. Their huge Parisian apartment is a refuge for an array of colorful characters in need of a roof over their heads and in particular for Adrien, a filmmaker who turns their home into his office, studio and love-nest. When their mean landlady tries to evict them all and Martin succumbs to the charms of a beautiful vamp, Francesca comes up with some original and entertaining solutions in the defense of her and everybody else's happiness.",fr,https://image.tmdb.org/t/p/w500/sKQhdfWf78Ov9cG1blQC8xQr5fB.jpg,5.2,Pascal Thomas,
Joshua,2006,27,"Kelby Unger is a young man from a dysfunctional family that lives with his girlfriend Amelia Gates and has sleeping problems with dreadful nightmares. When he proposes Amelia, he coincidently receives a phone call from the warden of the prison of his hometown telling that his father had just died from heart attack. He decides to return to Bisbee for the funeral and Amelia goes with him. Kelby and Amelia lodge at his mother's house and he meets his slut sister Trish, his former friends James Lilly and the policeman Wally and his unknown uncle Tom. When Wally has a nervous breakdown with the name of Joshua, Kelby is haunted by the evil past in Bisbee.",en,https://image.tmdb.org/t/p/w500/75GZL4XNYSGzTpxtzkzJyRlH1d.jpg,4.9,Travis Betz,Drexel Box Productions
The Shopaholics,2006,"35, 10749","Fong is a super shopaholic who has landed herself into some serious debt. She seeks the help of Choosey, a psychiatrist who has hilarious psychological issues of his own.",cn,https://image.tmdb.org/t/p/w500/zq5Luds0n1vAIE96AvhC3NxV8f0.jpg,5.9,Wai Ka-fai,One Hundred Years of Film Company
Kaw,2007,"27, 53, 878, 28","On the last working day of Sheriff Wayne, his small town is attacked by blood thirsty ravens that eat human flesh. Meanwhile his wife Cynthia visits a farm where a Mennonite family lives to say farewell to her friend Gretchen and discloses a dark secret about the origin of the fierce ravens.",en,https://image.tmdb.org/t/p/w500/lYfWo6bS9IX8rMIkTyDb1LN3GmD.jpg,4.5,Sheldon Wilson,"S.V. Scary Films 6, Kaw Productions"
The Legend of Sasquatch,2007,"16, 10751","The Davis Family - John, Khristy and Maggie - move in to a secluded log cabin in the mountains above Seattle. They soon discover a family of Bigfoot hiding nearby. When the Bigfoot and Ranger Steve ask the Davis family for help the adventure of a lifetime begins.",en,https://image.tmdb.org/t/p/w500/3YK3cx8S9mwXhm2JcdhOazuDjV7.jpg,4.7,Thomas Callicoat,
Lincoln and Lee at Antietam: The Cost of Freedom,2006,,"Historical documentary on the Battle of Antietam in 1862, the bloodiest day of the Civil War, that claimed nearly 4,000 lives and wounded over 17,000.",en,https://image.tmdb.org/t/p/w500/jUidhMTPrQnXr31epoxwcjj60M3.jpg,0,N/A,
Love Made Easy,2006,35,"Pellini is too small, Mobo a paraplegic, Gilbert a klutz and Gus a loser. But they are about to put an end to this! Gus has fallen in love and his friends are willing to do anything to help him. However, the venture proves to be a lot harder than expected. Not only do they not have a clue about women, they soon find themselves dealing with strippers, babies, secret agents and the Mafia.",de,https://image.tmdb.org/t/p/w500/jYN2jIp5xkrsSlvdKvybmfX0JpG.jpg,0,Peter Luisi,
Pathogen,2006,18,"In this psychological thriller, a desperate mother tries to protect her daughter from a dark bitter past. But when a determined husband joins in their daughter's struggle to resist, motives turn deadly when the mother's inner tempest threatens to destroy the entire family.",en,https://image.tmdb.org/t/p/w500/qXJ2DqF8jmAMdppxHhDQHDRiAi5.jpg,0,Sharif Nakhleh,
Rapture,2006,"35, 10749","When you truly love someone nothing else matters. As two young lovers struggle with raising a child, obtaining an education and finding employment, they must fight to save their love and overcome the doubts of others.",en,https://image.tmdb.org/t/p/w500/2fsYJrRydiRm0j123wxfPLUioeT.jpg,0,Willis Petrie,Dynamic Art Entertainment
Spectropia,2006,878,"While searching the past for her missing father with a time machine of her own invention, the young protagonist Spectropia is accidentally transported to New York in 1931. There she finds herself in the body of a female sleuth called Verna de Mott. Spectropia is a time travel drama exploring the anxieties generated by capitalist consumer culture and emerging technologies through a ghost story and the metaphor of supernatural possession.",en,https://image.tmdb.org/t/p/w500/81BjAJw1BkOS8PKb4dpM7bYZ5AL.jpg,6,Toni Dove,Bustlelamp Productions Inc.
A Very Serious Person,2006,18,"Jan, an itinerant male nurse from Denmark, takes a new job with Mrs. A, a terminally ill Manhattan woman raising her parentless thirteen-year-old grandson, Gil. Spending the summer by the shore, the emotionally reserved Jan finds himself oddly cast as a mentor to Gil in having to prepare the sensitive boy for life with his cousins in Florida after his grandmother's death.",en,https://image.tmdb.org/t/p/w500/1t89cKI4qqHOJMKVPUfU0HsATFM.jpg,5.8,Charles Busch,
Election 2,2006,"18, 80, 53","As election time nears, current Triad chairman Lok faces competition from his godsons. At the same time, Jimmy looks to increase his business relations with mainland China.",cn,https://image.tmdb.org/t/p/w500/bjIwRS0DfwJQxFlDGk2HpH3gg1C.jpg,7.3,Johnnie To,"China Star Entertainment, Milkyway Image, One Hundred Years of Film Company"
Ça brûle,2006,18,"After falling off her horse, a teenage girl is rescued by a manly, older fireman with whom she falls in love with tragic consequences.",fr,N/A,6.3,Claire Simon,Promenades Films
Všechno nejlepší!,2006,35,,cs,https://image.tmdb.org/t/p/w500/oAcgPZ4hoOMm9JjgL3klaWPmGLE.jpg,0,Martin Kotík,"Bontonfilm, Major K International"
Pleasant Moments,2006,,"Hana is a psychologist and a thoroughly independent woman. Her unemployed husband, jealous of his wife, finds a younger girlfriend, but their teenage son Honzik is frustrated; everyone ignores him. Hana's patient Eva, an attractive middle-aged woman, is having problems with her 25-year-old son; she is in love with her son's friend and her son is offended by her behavior. To complete the circle, he falls in love with Hana and Honzik is utterly disgusted by their affair. Another of Hana's patients is Dub, a millionaire who can have pretty much anything, or anyone, he wants. He wants Hana. But he can't have her.",cs,https://image.tmdb.org/t/p/w500/2R8dqid7iJoERaOuqVHmGYuxJnL.jpg,4.6,Věra Chytilová,Česká televize
Tales of the Rat Fink,2006,99,"This is an interesting look at the Life and Times of car customizer/cartoonist Ed ""Big Daddy"" Roth. Through the use of many graphically enhanced photographs and ""talking"" cars, it is a loving look at the car culture in Southern California from the Early 50's to Ed's Passing in 2001.",en,https://image.tmdb.org/t/p/w500/oOhY0CG6JLWNbwgm5s066nqcjFz.jpg,5.3,Ron Mann,
The Final Inquiry,2007,"18, 36","In 35 A.D., a Roman tribune is sent to Palestine to investigate the death and possible resurrection of a certain Jesus from Nazareth.",it,https://image.tmdb.org/t/p/w500/uYNu0pjYxQTDkIfrMW79SnM98KR.jpg,4.6,Giulio Base,"Italian International Film, Enrique Cerezo, Rai Fiction, Eurimages, Millennium Media"
Away from Her,2007,"18, 10749","Fiona and Grant have been married for nearly 50 years. They have to face the fact that Fiona’s absent-mindedness is a symptom of Alzheimer’s disease. She must go to a specialized nursing home, where she slowly forgets Grant and turns her affection to Aubrey, another patient in the home.",en,https://image.tmdb.org/t/p/w500/oyPE6i9sylR1UhTPFmniOHcQpKb.jpg,7,Sarah Polley,"Foundry Films, Capri Releasing, HanWay Films, Echo Lake Entertainment, Corus Entertainment, Pulling Focus Pictures, The Film Farm"
Happy,2006,"18, 10749","A politician refrains his daughter from finishing college as it would affect his politics. He decides to get her married to a police officer of the same caste, but things don't go as planned.",te,https://image.tmdb.org/t/p/w500/nPITY2XjohAubgnY9Ihq4k5DfjH.jpg,6.3,A. Karunakaran,Geetha Arts
'Tis Autumn: The Search for Jackie Paris,2006,99,"An exploration into the mysterious life of the late jazz vocalist Jackie Paris, which examines the question of how much we need to know about an artist's life to appreciate their art.",en,https://image.tmdb.org/t/p/w500/cCr1RVNZNIF2d5n06g7ouVGaXvF.jpg,5,Raymond De Felitta,
Armenia,2006,"18, 80","This is a story about returning to ones ancestral homeland. Anna is a cardiologist who discovers her father has fled to his native Armenia after being diagnosed with a heart problem. Despite their contentious relationship, she sets out to bring her father back for this operation. Anna is a tough-minded, headstrong woman with little feeling for her fathers homeland or patience with its politics and socially intrusive culture, yet she finds this journey not only a reunion of sorts, but one of reconciliation as well.",fr,https://image.tmdb.org/t/p/w500/yMY8YNiwIthueytydqjCPt8g3Wx.jpg,5.571,Robert Guédiguian,"CinéCinéma, France 3 Cinéma, Canal+, Paradise"
Poltergay,2006,"35, 27","Marc and Emma move into a new house but have no idea that their basement was a gay nightclub. To make matters worse, the club was destroyed by fire, and now the house is haunted by the ghosts of five gay clubbers.",fr,https://image.tmdb.org/t/p/w500/4POmYYaHJSHUWGmDG3QPUv2crbP.jpg,5.1,Eric Lavaine,Same Player
